title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
The Forgotten Garden: A Novel,Kate Morton ,Paperback,$10.35,$17.00,9781416550556,Washington Square Press; Reprint edition,02/16/10,560,5.3(w) x 8.2(h) x 1.5(d)
The Quiet American (Penguin Classics Deluxe Edition),Graham Greene and Robert Stone ,Paperback,$13.52,$17.00,9780143039020,Penguin Classics; Reprint edition,08/31/04,180,5.6(w) x 8.4(h) x 0.6(d)
When Einstein Walked with Gödel: Excursions to the Edge of Thought,Jim Holt ,Hardcover,$15.39,$28.00,9780374146702,"Farrar, Straus and Giroux; First Edition, First Printing edition",05/15/18,384,6.4(w) x 9.4(h) x 1.3(d)
Personal: A Jack Reacher Novel,Lee Child ,Paperback,$6.73,$9.99,9780804178754,Dell; Reissue edition,04/28/15,544,4.2(w) x 7.5(h) x 1.3(d)
The Pawful Truth (Cat in the Stacks Mystery),Miranda James ,Hardcover,$17.10,$26.00,9780451491121,Berkley,07/16/19,304,6(w) x 9(h) x 0.8(d)
Behind Her Eyes: A Suspenseful Psychological Thriller,Sarah Pinborough ,Paperback,$9.18,$15.99,9781250111197,Flatiron Books; Reprint edition,01/30/18,320,5.6(w) x 8.2(h) x 0.9(d)
The Hunger,Alma Katsu ,Paperback,$11.00,$16.00,9780735212534,G.P. Putnam's Sons; Reprint edition,03/05/19,400,5.4(w) x 8.2(h) x 0.8(d)
Agent in Place (Gray Man),Mark Greaney ,Paperback,$7.73,$9.99,9780451488916,Berkley; Reprint edition,12/04/18,736,4.2(w) x 7.5(h) x 1.5(d)
Blood Communion: A Tale of Prince Lestat (Vampire Chronicles),Anne Rice ,Hardcover,$16.16,$27.95,9781524732646,Knopf,10/02/18,272,6.8(w) x 9.5(h) x 1.2(d)
The Big Sleep (A Philip Marlowe Novel),Raymond Chandler ,Paperback,$6.75,$15.95,9780394758282,Vintage Crime/Black Lizard; Reprint edition,07/12/88,231,5.2(w) x 8(h) x 0.6(d)
Red Metal,Mark Greaney and Hunter Ripley Rawlings ,Hardcover,$17.70,$27.00,9780451490414,Berkley,07/16/19,656,6(w) x 9(h) x 1.6(d)
The Terminal List: A Thriller,Jack Carr ,Hardcover,$14.29,$26.00,9781501180811,Atria/Emily Bestler Books,03/06/18,416,6(w) x 9(h) x 1.2(d)
Nowhere to Run (A Joe Pickett Novel),C. J. Box ,Paperback,$8.99,$9.99,9780735211971,G.P. Putnam's Sons,08/02/16,416,4.2(w) x 7.5(h) x 0.8(d)
Sleeping Beauties: A Novel,Stephen King and Owen King ,Paperback,$13.55,$19.99,9781501163418,Gallery Books; Reprint edition,09/18/18,720,5.3(w) x 8.2(h) x 1.5(d)
"The Maze of Bones (39 Clues, No. 1)",Rick Riordan ,Hardcover,$8.82,$12.99,9780545060394,Scholastic Press; 1st edition,09/09/08,220,5.5(w) x 7.8(h) x 1(d)
It's Always the Husband: A Novel,Michele Campbell ,Paperback,$7.94,$16.99,9781250081810,St. Martin's Griffin; Reprint edition,05/01/18,352,5.4(w) x 8.3(h) x 1.2(d)
The Portable Nietzsche (Portable Library),Friedrich Nietzsche and Walter Kaufmann ,Paperback,$16.80,$21.00,9780140150629,Penguin Books; US Ed edition,01/27/77,704,5(w) x 7.7(h) x 1.2(d)
Killman Creek (Stillhouse Lake),Rachel Caine ,Paperback,$7.98,$15.95,9781542046411,Thomas & Mercer,12/12/17,347,5.5(w) x 8.2(h) x 1(d)
Watchers,Dean Koontz ,Mass Market Paperback,$8.54,$9.99,9780425188804,Berkley,01/28/03,,4.3(w) x 7.6(h) x 1.3(d)
Wolfhunter River (Stillhouse Lake),Rachel Caine ,Paperback,$10.97,$15.95,9781503902305,Thomas & Mercer,04/23/19,334,6(w) x 9(h) x 1.2(d)
Birds of a Feather (Maisie Dobbs),Jacqueline Winspear ,Paperback,$10.84,$15.95,9781616956325,Soho Crime; Reprint edition,08/04/15,320,5(w) x 7.5(h) x 0.9(d)
"The Russian Assassin: A Max Austin Thriller, Book #1 (Volume 1)",Jack Arbor ,Paperback,$12.92,$13.99,9781947696006,High Caliber Books; 1.1 edition,08/14/17,366,5(w) x 8(h) x 0.9(d)
The Good Girl: An addictively suspenseful and gripping thriller,Mary Kubica ,Paperback,$8.36,$14.95,9780778317760,MIRA; Original edition,02/24/15,384,5.4(w) x 8.2(h) x 1(d)
The Quiet Game (Penn Cage),Greg Iles ,Paperback,$8.99,$9.99,9780451180421,Berkley,07/01/00,640,4.2(w) x 7.6(h) x 1.3(d)
"All-American Murder: The Rise and Fall of Aaron Hernandez, the Superstar Whose Life Ended on Murderers' Row","James Patterson , Alex Abramovich , et al. ",Paperback,$11.59,$16.99,9781538760857,Grand Central Publishing; Reprint edition,09/04/18,400,5.2(w) x 8(h) x 1.1(d)
The Five People You Meet in Heaven,Mitch Albom ,Hardcover,$12.17,$22.00,9780786868711,Hachette Books; 1 edition,09/23/03,208,5.3(w) x 7.6(h) x 1.2(d)
The Municipalists: A Novel,Seth Fried ,Paperback,$10.92,$16.00,9780143133735,Penguin Books,03/19/19,272,5(w) x 7.7(h) x 0.6(d)
"The Silent Wife: A gripping, emotional page-turner with a twist that will take your breath away",Kerry Fisher ,Paperback,$10.39,$12.99,9781538714652,Forever,11/13/18,352,5.2(w) x 8.1(h) x 1(d)
Off the Grid (A Joe Pickett Novel),C. J. Box ,Paperback,$8.49,$9.99,9780399185489,G.P. Putnam's Sons,03/21/17,400,4.2(w) x 7.5(h) x 1(d)
Bel Canto (Harper Perennial Modern Classics),Ann Patchett ,Paperback,$12.23,$18.99,9780061565311,"Harper Perennial Modern Classics; Reissue, Deluxe edition",06/10/08,352,5.5(w) x 8.2(h) x 0.9(d)
Drifted (David Wolf Series),Jeff Carson ,Paperback,$10.36,$12.99,9781982937867,Independently published,05/18/18,326,5(w) x 8(h) x 0.8(d)
The Circuit: Stories from the Life of a Migrant Child,Francisco Jiménez ,Paperback,$13.39,$16.95,9780826317971,University of New Mexico Press; 1st edition,10/01/97,134,5(w) x 7.2(h) x 0.5(d)
Still Lives: A Novel,Maria Hummel ,Hardcover,$14.55,$26.00,9781619021112,Counterpoint,06/05/18,288,6.2(w) x 9.2(h) x 1(d)
Breaking Point (A Joe Pickett Novel),C. J. Box ,Paperback,$8.54,$9.99,9780425264607,G.P. Putnam's Sons; Reprint edition,03/04/14,464,4.2(w) x 7.5(h) x 0.9(d)
The Last Mile (Memory Man series),David Baldacci ,Mass Market Paperback,$8.49,$9.99,9781455586448,Vision; Reprint edition,02/28/17,,4.2(w) x 7.6(h) x 1.1(d)
Her Last Goodbye (Morgan Dane),Melinda Leigh ,Paperback,$6.48,$12.95,9781542047968,Montlake Romance,09/26/17,334,5.5(w) x 8.2(h) x 1(d)
Deadly Class Volume 4: Die for Me,Rick Remender and Wes Craig ,Paperback,$11.99,$14.99,9781632157188,Image Comics,08/09/16,136,6.5(w) x 9.9(h) x 0.5(d)
DC Comics novels - Harley Quinn: Mad Love,Paul Dini and Pat Cadigan ,Hardcover,$16.48,$24.95,9781785658136,Titan Books,11/13/18,288,6.4(w) x 9.5(h) x 1(d)
The House of Unexpected Sisters: No. 1 Ladies' Detective Agency (18) (No. 1 Ladies' Detective Agency Series),Alexander McCall Smith ,Paperback,$12.56,$15.95,9781101972823,Anchor; Reprint edition,05/29/18,240,5.2(w) x 8(h) x 0.7(d)
Twin Peaks: The Final Dossier,Mark Frost ,Hardcover,$14.95,$21.99,9781250163301,Flatiron Books,10/31/17,160,7.6(w) x 9.4(h) x 0.6(d)
Game of Snipers (Bob Lee Swagger),Stephen Hunter ,Hardcover,$17.70,$27.00,9780399574573,G.P. Putnam's Sons,07/30/19,400,6(w) x 9(h) x 1(d)
The Dark Tower VI: Song of Susannah,Stephen King and Darrel Anderson ,Paperback,$16.78,$19.99,9780743254557,Scribner,04/05/05,448,5.5(w) x 8.4(h) x 1.1(d)
Tear It Down (A Peter Ash Novel),Nick Petrie ,Hardcover,$17.10,$26.00,9780399575662,G.P. Putnam's Sons,01/15/19,384,6.2(w) x 9.3(h) x 1(d)
The Girl from Berlin: A Novel (Liam Taggart and Catherine Lockhart),Ronald H. Balson ,Hardcover,$17.56,$27.99,9781250195241,St. Martin's Press,10/09/18,384,6.4(w) x 9.6(h) x 1.3(d)
The Broken Girls,Simone St. James ,Paperback,$12.00,$15.00,9780451489388,Berkley; Reprint edition,11/20/18,352,5.5(w) x 8.2(h) x 0.9(d)
The Trespasser: A Novel,Tana French ,Paperback,$11.88,$17.00,9780143110385,Penguin Books; Reprint edition,08/08/17,464,5.5(w) x 8.3(h) x 0.9(d)
Pieces of Her: A Novel,Karin Slaughter ,Hardcover,$15.39,$27.99,9780062430274,William Morrow; First Edition edition,08/21/18,480,6(w) x 9(h) x 1.4(d)
The Girls in the Garden: A Novel,Lisa Jewell ,Paperback,$12.59,$16.00,9781476792224,Atria Books; Reprint edition,04/04/17,336,5.3(w) x 8.2(h) x 0.9(d)
Apt Pupil,Stephen King ,Paperback,$11.04,$12.99,9781982115449,Scribner; Reprint edition,12/04/18,224,5.5(w) x 8.4(h) x 0.6(d)
"Bruno, Chief of Police: A Novel of the French Countryside",Martin Walker ,Paperback,$10.87,$16.00,9780307454690,Vintage; 1 edition,04/06/10,304,5.1(w) x 8(h) x 0.9(d)
Die Trying (Jack Reacher),Lee Child ,Mass Market Paperback,$8.49,$9.99,9780515142242,Jove,11/28/06,,4.2(w) x 7.5(h) x 1.2(d)
Dead Eye (Gray Man),Mark Greaney ,Paperback,$8.99,$9.99,9780399586675,Berkley,07/31/18,624,4.2(w) x 7.5(h) x 1.2(d)
The Hard Way (Jack Reacher),Lee Child ,Mass Market Paperback,$8.92,$9.99,9780440246008,Dell; Reprint edition,05/19/09,,4.2(w) x 7.5(h) x 1.1(d)
Waking Lions,Ayelet Gundar-Goshen ,Paperback,$10.87,$15.99,9780316395410,Back Bay Books; Reprint edition,02/27/18,352,5.5(w) x 8.2(h) x 1(d)
A Great Reckoning: A Novel (Chief Inspector Gamache Novel),Louise Penny ,Paperback,$11.39,$17.99,9781250022110,Minotaur Books; Reprint edition,05/02/17,400,5.5(w) x 8.2(h) x 1.1(d)
Oil and Marble: A Novel of Leonardo and Michelangelo,Stephanie Storey ,Paperback,$11.55,$16.99,9781628729061,Arcade; Reprint edition,06/19/18,320,5.5(w) x 8.2(h) x 1.1(d)
Paradox (An FBI Thriller),Catherine Coulter ,Paperback,$12.45,$16.00,9781501138133,Gallery Books; Reprint edition,02/05/19,448,5.3(w) x 8.2(h) x 1.1(d)
The Banker's Wife,Cristina Alger ,Hardcover,$16.03,$27.00,9780735218451,G.P. Putnam's Sons,07/03/18,352,6.2(w) x 9.2(h) x 1.2(d)
This Storm: A novel,James Ellroy ,Hardcover,$19.46,$29.95,9780307957009,Knopf,06/04/19,608,6.2(w) x 9.1(h) x 1.2(d)
The Wife: A Novel,Alafair Burke ,Paperback,$13.58,$16.99,9780062390523,Harper Paperbacks; Reprint edition,11/06/18,352,5.3(w) x 8(h) x 0.8(d)
Eileen: A Novel,Ottessa Moshfegh ,Paperback,$8.99,$16.00,9780143128755,Penguin Books; Reprint edition,08/16/16,272,5.1(w) x 7.7(h) x 0.7(d)
Deep Freeze (A Virgil Flowers Novel),John Sandford ,Paperback,$6.99,$9.99,9780399573781,G.P. Putnam's Sons; Reprint edition,09/25/18,416,4.2(w) x 7.6(h) x 0.8(d)
Golden Prey (A Prey Novel),John Sandford ,Paperback,$8.99,$9.99,9781101988848,G.P. Putnam's Sons; Reprint edition,04/03/18,384,4.2(w) x 7.5(h) x 1.1(d)
The Secret History of Twin Peaks: A Novel,Mark Frost ,Hardcover,$15.98,$29.99,9781250075581,Flatiron Books; First Edition ~1st Printing edition,10/18/16,368,7.7(w) x 9.6(h) x 1.6(d)
Are You Sleeping: A Novel,Kathleen Barber ,Paperback,$11.97,$16.00,9781501157684,Gallery Books; Reprint edition,03/06/18,352,5.3(w) x 8.2(h) x 1(d)
Bitter Orange,Claire Fuller ,Hardcover,$15.47,$25.95,9781947793156,Tin House Books,10/09/18,320,5.8(w) x 8.8(h) x 1.2(d)
Watch Me Disappear: A Novel,Janelle Brown ,Paperback,$13.12,$17.00,9780812989489,Spiegel & Grau; Reprint edition,05/08/18,384,5.1(w) x 8(h) x 0.8(d)
Something Read Something Dead: A Lighthouse Library Mystery,Eva Gates ,Hardcover,$23.63,$26.99,9781683319504,Crooked Lane Books,03/12/19,320,5.8(w) x 8.5(h) x 1(d)
End Game (Will Robie Series),David Baldacci ,Paperback,$11.50,$15.99,9781455586622,Grand Central Publishing; Reprint edition,03/20/18,448,5.2(w) x 8(h) x 1.2(d)
No Sunscreen for the Dead: A Novel (Serge Storms),Tim Dorsey ,Hardcover,$13.48,$26.99,9780062795885,William Morrow,01/15/19,336,6(w) x 9(h) x 1.1(d)
Baby Teeth: A Novel,Zoje Stage ,Hardcover,$16.81,$26.99,9781250170750,St. Martin's Press,07/17/18,320,6.5(w) x 9.6(h) x 1(d)
Arlo Finch in the Lake of the Moon,John August ,Hardcover,$11.72,$16.99,9781626728165,Roaring Brook Press,02/05/19,384,6.3(w) x 8.4(h) x 1.4(d)
Transfer of Power (A Mitch Rapp Novel),Vince Flynn ,Mass Market Paperback,$6.81,$9.99,9781439197035,Pocket Star; Reprint edition,12/28/10,,4.1(w) x 7.5(h) x 1.4(d)
On Directing Film,David Mamet ,Paperback,$12.97,$16.00,9780140127225,Penguin Books; Reprint edition,01/01/92,128,5.1(w) x 7.7(h) x 0.3(d)
The Silence of the Lambs (Hannibal Lecter),Thomas Harris ,Mass Market Paperback,$7.99,$8.99,9780312924584,St. Martin's Paperbacks,02/15/91,,4.2(w) x 6.5(h) x 1(d)
Bones of the Earth: An Inspector Shan Tao Yun Mystery,Eliot Pattison ,Hardcover,$18.29,$27.99,9781250169686,Minotaur Books,03/26/19,352,6.4(w) x 9.6(h) x 1.3(d)
Desperate Measures (A Stone Barrington Novel),Stuart Woods ,Hardcover,$11.85,$28.00,9780735219229,G.P. Putnam's Sons; First Edition edition,10/16/18,320,6.3(w) x 9.3(h) x 1(d)
Nothing to Lose (Jack Reacher),Lee Child ,Mass Market Paperback,$8.99,$9.99,9780440243670,Dell; Reprint edition,03/24/09,,4.2(w) x 7.5(h) x 1.3(d)
Death in Provence: A Novel (Penelope Kite),Serena Kent ,Hardcover,$16.82,$26.99,9780062869852,Harper,02/19/19,368,6(w) x 9(h) x 1.2(d)
The Little Old Lady Who Broke All the Rules: A Novel (League of Pensioners),Catharina Ingelman-Sundberg ,Paperback,$10.87,$15.99,9780062447975,Harper Paperbacks,07/12/16,400,5.3(w) x 8(h) x 0.9(d)
Overwhelming Force (The War Planners),Andrew Watts ,Paperback,$12.85,$15.99,9781796437317,Independently published,02/09/19,418,5(w) x 8(h) x 1(d)
The Winter Sister,Megan Collins ,Hardcover,$17.10,$26.00,9781982100148,Atria Books,02/05/19,336,6(w) x 9(h) x 1.2(d)
The Wind Through the Keyhole: The Dark Tower IV-1/2,Stephen King ,Paperback,$10.87,$16.00,9781501166228,Scribner; Reprint edition,12/06/16,320,5.5(w) x 8.4(h) x 0.9(d)
Before the Fall,Noah Hawley ,Paperback,$8.99,$15.99,9781455561797,Grand Central Publishing; Reprint edition,06/06/17,416,5.4(w) x 8(h) x 1.1(d)
The Dead Zone,Stephen King ,Paperback,$12.23,$18.99,9781501144509,Gallery Books; Reissue edition,04/12/16,528,5.3(w) x 8.2(h) x 1.3(d)
The Kill Artist,Daniel Silva ,Mass Market Paperback,$8.99,$9.99,9780451209337,Berkley,04/06/04,,4.2(w) x 7.5(h) x 1.1(d)
Ready Player One (Movie Tie-In): A Novel,Ernest Cline ,Mass Market Paperback,$8.49,$9.99,9780804190145,Broadway Books; Media Tie In edition,01/30/18,,4.2(w) x 7.5(h) x 1.4(d)
Fire in the Hole: Stories,Elmore Leonard ,Paperback,$8.69,$15.99,9780062120342,William Morrow Paperbacks; Reprint edition,01/03/12,256,5.3(w) x 8(h) x 0.6(d)
The Innocent (Will Robie Series),David Baldacci ,Paperback,$8.00,$16.00,9781455519002,Grand Central Publishing; Reprint edition,10/09/12,448,5.2(w) x 8(h) x 1.2(d)
Almost Midnight: A Novel (Mike Bowditch Mysteries),Paul Doiron ,Hardcover,$18.29,$27.99,9781250102416,Minotaur Books,07/02/19,320,6.1(w) x 9.2(h)
"Girl, Stolen: A Novel",April Henry ,Paperback,$9.99,$10.99,9780312674755,Square Fish; Reprint edition,03/13/12,240,5.7(w) x 8.2(h) x 0.7(d)
The Bone Tree: A Novel (Penn Cage),Greg Iles ,Mass Market Paperback,$8.49,$9.99,9780062311139,William Morrow; Reprint edition,02/23/16,,4.2(w) x 7.5(h) x 2(d)
Crónica de una muerte anunciada (Spanish Edition),Gabriel García Márquez ,Paperback,$12.08,$14.00,9788422698456,Vintage Espanol; 1 edition,10/14/03,128,5.2(w) x 8(h) x 0.3(d)
Robert B. Parker's Buckskin (A Cole and Hitch Novel),Robert Knott ,Hardcover,$17.70,$27.00,9780735218277,G.P. Putnam's Sons,05/07/19,336,6(w) x 9(h) x 1(d)
The Night Visitors: A Novel,Carol Goodman ,Paperback,$11.19,$15.99,9780062852007,William Morrow Paperbacks; Reprint edition,03/26/19,320,5.3(w) x 8(h) x 0.7(d)
Prologue to Murder (Bookstore Mystery),Lauren Elliott ,Mass Market Paperback,$6.47,$7.99,9781496720207,Kensington,04/30/19,,4.1(w) x 6.7(h) x 0.9(d)
Before She Was Found: A Novel,Heather Gudenkauf ,Paperback,$11.89,$16.99,9780778307730,Park Row; Original edition,04/16/19,368,6.1(w) x 8.9(h) x 1(d)
I Am Number Four (Lorien Legacies),Pittacus Lore ,Paperback,$6.59,$10.99,9780061969577,HarperCollins; Reprint edition,08/23/11,496,5.3(w) x 8(h) x 1.1(d)
Bad Luck and Trouble (Jack Reacher),Lee Child ,Mass Market Paperback,$8.99,$9.99,9780440246015,Dell; Reprint edition,05/19/09,,4.2(w) x 7.5(h) x 1.1(d)
In Her Sights (Rocky Mountain Bounty Hunters),Katie Ruggle ,Mass Market Paperback,$5.98,$7.99,9781492662495,Sourcebooks Casablanca,03/26/19,,4(w) x 7(h) x 1.2(d)
Greeks Bearing Gifts (A Bernie Gunther Novel),Philip Kerr ,Paperback,$11.00,$16.00,9780399185212,G.P. Putnam's Sons; Reprint edition,03/12/19,544,5.5(w) x 8.2(h) x 1.2(d)
Saving Meghan: A Novel,D.J. Palmer ,Hardcover,$16.23,$27.99,9781250107459,St. Martin's Press,04/09/19,384,6.3(w) x 9.5(h) x 1.4(d)
The Perfect Stranger: A Novel,Megan Miranda ,Paperback,$10.09,$16.00,9781501108006,Simon & Schuster; Reprint edition,01/02/18,368,5.5(w) x 8.4(h) x 0.9(d)
The Cuban Affair: A Novel,Nelson DeMille ,Paperback,$9.35,$17.00,9781501199011,Simon & Schuster; Reprint edition,06/05/18,448,5.5(w) x 8.4(h) x 1.1(d)
The Talented Mr. Ripley,Patricia Highsmith ,Paperback,$9.31,$15.95,9780393332148,W. W. Norton & Company; Reprint edition,06/17/08,288,5.5(w) x 8.3(h) x 0.8(d)
Christmas Cake Murder (A Hannah Swensen Mystery),Joanne Fluke ,Hardcover,$12.56,$20.00,9781617732324,Kensington,09/25/18,224,5.3(w) x 7.3(h) x 1(d)
Who Killed the Fonz?,James Boice ,Hardcover,$16.24,$26.00,9781501196881,Simon & Schuster,02/19/19,208,5.5(w) x 8.4(h) x 0.6(d)
The Girls: A Novel,Emma Cline ,Paperback,$9.85,$17.00,9780812988024,Random House Trade Paperbacks; Reprint edition,05/09/17,368,5.2(w) x 8(h) x 0.8(d)
The Word Is Murder: A Novel (Detective Daniel Hawthorne),Anthony Horowitz ,Hardcover,$19.03,$27.99,9780062676788,Harper; First Edition edition,06/05/18,400,6(w) x 9(h) x 1.2(d)
House on Fire: A Novel,Bonnie Kistler ,Hardcover,$17.66,$27.00,9781501198687,Atria Books,03/12/19,416,6(w) x 9(h) x 1.2(d)
The stranger,Albert Camus and Patricia Marquez ,Paperback,$7.91,$9.99,9781978188280,CreateSpace Independent Publishing Platform,10/10/17,148,6.1(w) x 9.2(h) x 0.3(d)
Deadly Class Volume 5: Carousel,Rick Remender and Wes Craig ,Paperback,$12.07,$14.99,9781534300552,Image Comics,03/21/17,128,6.4(w) x 10(h) x 0.5(d)
A Simple Favor: A Novel,Darcey Bell ,Paperback,$10.87,$15.99,9780062497789,Harper Paperbacks; Reprint edition,03/20/18,304,5.3(w) x 8(h) x 0.7(d)
The Target (Will Robie Series),David Baldacci ,Paperback,$8.98,$16.00,9781455521180,Grand Central Publishing; Hard Back edition,09/16/14,464,5.2(w) x 8(h) x 1.1(d)
The Devil All the Time,Donald Ray Pollock ,Paperback,$14.75,$16.95,9780307744869,Anchor; Reprint edition,07/10/12,320,5.2(w) x 8(h) x 1(d)
Deadly Class Volume 6: This Is Not the End,Rick Remender and Wes Craig ,Paperback,$11.59,$16.99,9781534302471,Image Comics,12/26/17,136,6.4(w) x 10(h) x 0.6(d)
The Complete Sherlock Holmes (Knickerbocker Classics),Sir Arthur Conan Doyle ,Hardcover,$22.26,$35.00,9781937994303,Race Point Publishing; Slp edition,09/19/13,1200,7(w) x 10(h) x 3(d)
"Dark in Death: An Eve Dallas Novel (In Death, Book 46)",J. D. Robb ,Mass Market Paperback,$7.64,$8.99,9781250161543,St. Martin's Paperbacks; Reissue edition,07/31/18,,4.2(w) x 6.8(h) x 1(d)
Worth Dying For (Jack Reacher),Lee Child ,Mass Market Paperback,$8.99,$9.99,9780440246299,Dell; Reprint edition,04/26/11,,4.2(w) x 7.5(h) x 1.3(d)
Fall of Giants: Book One of the Century Trilogy,Ken Follett ,Mass Market Paperback,$9.89,$10.99,9780451232854,Penguin Books; Reprint edition,09/04/12,,4.2(w) x 6.8(h) x 1.6(d)
Pretty Girls,Karin Slaughter ,Mass Market Paperback,$8.49,$9.99,9780062429070,William Morrow; Reprint edition,04/26/16,,4.2(w) x 7.5(h) x 1.3(d)
The Hit (Will Robie Series),David Baldacci ,Paperback,$8.98,$15.99,9781455521173,Grand Central Publishing,09/17/13,432,5.2(w) x 8(h) x 1.2(d)
The Russian: A Novel,Ben Coes ,Hardcover,$18.29,$27.99,9781250140791,St. Martin's Press,07/30/19,400,6.1(w) x 9.2(h)
The Chemist,Stephenie Meyer ,Paperback,$11.75,$16.99,9780316387842,Back Bay Books; Reprint edition,07/11/17,528,5.5(w) x 8.2(h) x 1.4(d)
The Third Option (A Mitch Rapp Novel),Vince Flynn ,Mass Market Paperback,$6.81,$9.99,9781439195123,Pocket Star; Reprint edition,12/28/10,,4.1(w) x 7.5(h) x 1(d)
Whatshisface,Gordon Korman ,Hardcover,$12.76,$16.99,9781338200164,Scholastic Press,05/08/18,240,5.7(w) x 8.3(h) x 1.2(d)
The Maltese Falcon,Dashiell Hammett ,Paperback,$12.77,$15.00,9780679722649,Vintage Crime/Black Lizard,08/01/92,217,5.1(w) x 8(h) x 0.6(d)
The Angel's Game: A Psychological Thriller,Carlos Ruiz Zafon ,Paperback,$13.78,$16.95,9780767931113,Anchor; Reprint edition,05/18/10,544,5.2(w) x 8(h) x 0.9(d)
The Last Child: A Novel,John Hart ,Paperback,$9.98,$17.99,9780312642365,Minotaur Books,03/09/10,432,5.4(w) x 8.4(h) x 1.2(d)
Skeleton Crew: Stories,Stephen King ,Paperback,$12.23,$18.00,9781501143502,Scribner,12/06/16,672,5.5(w) x 8.3(h) x 1.7(d)
Murder Once Removed (Ancestry Detective),S. C. Perkins ,Hardcover,$17.70,$26.99,9781250189035,Minotaur Books,03/19/19,336,6.3(w) x 8.4(h) x 1.1(d)
Killing Eve: No Tomorrow,Luke Jennings ,Paperback,$10.39,$14.99,9780316524346,Mulholland Books; Media Tie In edition,03/26/19,256,5.5(w) x 8.2(h) x 0.5(d)
Woman 99: A Novel,Greer Macallister ,Hardcover,$15.22,$25.99,9781492665335,Sourcebooks Landmark,03/05/19,368,6.3(w) x 9.1(h) x 1.5(d)
Nothing to Hide (Lucy Kincaid Novels),Allison Brennan ,Mass Market Paperback,$7.10,$8.99,9781250297655,Minotaur Books,04/30/19,,4.1(w) x 6.8(h)
"The Atlantis World (The Origin Mystery, Book 3)",A.G. Riddle ,Paperback,$14.35,$17.99,9781940026060,A.G. Riddle; 1st edition,05/15/14,314,6(w) x 9(h) x 0.8(d)
"Living Language Hebrew, Complete Edition: Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning",Living Language and Amit Shaked Pasman ,Audio CD,$30.79,$49.95,9780307972149,Living Language; Complete ed. edition,11/19/13,,6.8(w) x 8.8(h) x 3.3(d)
Tell No One: A Novel,Harlan Coben ,Mass Market Paperback,$8.99,$9.99,9780440245902,Dell; 1st Edition edition,08/25/09,,4.2(w) x 7.5(h) x 0.9(d)
Burial Rites,Hannah Kent ,Paperback,$8.98,$16.99,9780316243926,Back Bay Books; 1st edition,04/01/14,352,5.5(w) x 8.2(h) x 1(d)
Open Carry (An Arliss Cutter Novel),Marc Cameron ,Hardcover,$17.10,$26.00,9781496721723,Kensington,02/26/19,304,6.3(w) x 9.3(h) x 1.1(d)
Nantucket Nights: A Novel,Elin Hilderbrand ,Paperback,$9.27,$15.99,9780312565312,St. Martin's Griffin; First edition,05/12/09,240,5.5(w) x 8.2(h) x 0.6(d)
Lee Child Jack Reacher Books 1-3,Lee Child ,Paperback,$23.32,$29.97,9780515154115,Berkley; Box edition,11/06/12,,4.4(w) x 7.6(h) x 3.6(d)
Hold Back the Dark (Bishop/Special Crimes Unit),Kay Hooper ,Paperback,$7.73,$9.99,9780515156058,Berkley; Reprint edition,03/05/19,336,4.2(w) x 7.5(h) x 0.8(d)
Dreaming in Cuban,Cristina García ,Paperback,$11.94,$17.00,9780345381439,Ballantine Books,02/10/93,245,5.2(w) x 8(h) x 0.6(d)
If I Live (If I Run Series),Terri Blackstock ,Paperback,$8.79,$15.99,9780310332541,Zondervan,03/06/18,352,5.5(w) x 8.4(h) x 0.9(d)
The Spiral Dance: A Rebirth of the Ancient Religion of the Goddess: 20th Anniversary Edition,Starhawk ,Paperback,$10.98,$17.99,9780676974676,"HarperOne; Annual, Subsequent edition",09/22/99,336,6.1(w) x 9.2(h) x 0.8(d)
Eye of the Needle: A Novel,Ken Follett ,Paperback,$10.77,$16.00,9780143132042,Penguin Books; Reprint edition,10/17/17,352,5.4(w) x 8.4(h) x 0.9(d)
Keith Haring (Rizzoli Classics),"Jeffrey Deitch, Julia Gruen, et al. ",Hardcover,$39.77,$50.00,9780847842988,Rizzoli,04/08/14,528,9.5(w) x 10.3(h) x 1.9(d)
Smokescreen (Eve Duncan),Iris Johansen ,Hardcover,$23.91,$30.00,9781538715543,Grand Central Publishing; Large Print edition,07/30/19,448,
The Firm: A Novel,John Grisham ,Paperback,$8.99,$9.99,9780440245926,Dell; Reprint edition,08/25/09,544,4.2(w) x 7.5(h) x 1.3(d)
A Beautiful Corpse: A Harper McClain Mystery,Christi Daugherty ,Hardcover,$17.70,$26.99,9781250148872,Minotaur Books,03/12/19,336,8(w) x 9.7(h) x 1.3(d)
Order to Kill: A Novel (A Mitch Rapp Novel),Vince Flynn and Kyle Mills ,Mass Market Paperback,$7.54,$9.99,9781476783499,Pocket Books; Reprint edition,07/18/17,,4.1(w) x 7.5(h) x 0.9(d)
Psych's Guide to Crime Fighting for the Totally Unqualified,"Shawn Spencer , Chad Gervich , et al. ",Paperback,$11.83,$17.00,9781455512867,Grand Central Publishing; 47901st edition,05/07/13,304,7(w) x 9(h) x 0.8(d)
